SubjectID,VideoID,Timestamp_sec,SubjectID.1,VideoID.1,Attention,Mediation,Raw,Delta,Theta,Alpha1,Alpha2,Beta1,Beta2,Gamma1,Gamma2,predefined,userdefined,True_Label,Predicted_Prob_default,Predicted_Label_default,Predicted_Prob_tuned,Predicted_Label_tuned
8.0,4.0,25.0,8.0,4.0,54.0,60.0,45.0,102473.0,45035.0,16813.0,298.0,6365.0,3351.0,2372.0,717.0,0.0,1.0,1,0.9283218,1,0.9992184,1
3.0,4.0,7.5,3.0,4.0,20.0,64.0,92.0,191050.0,35635.0,3527.0,10946.0,4637.0,3246.0,2389.0,830.0,0.0,1.0,1,0.650263,1,0.96507066,1
5.0,2.0,20.5,5.0,2.0,43.0,29.0,67.0,443222.0,260156.0,25313.0,14587.0,40975.0,12065.0,15587.0,3178.0,0.0,1.0,1,0.6907275,1,0.999949,1
8.0,5.0,34.0,8.0,5.0,27.0,34.0,-37.0,231795.0,110669.0,10577.0,10232.0,3507.0,8886.0,1924.0,755.0,1.0,1.0,1,0.6258122,1,0.41146943,1
5.0,6.0,50.5,5.0,6.0,14.0,38.0,91.0,1037604.0,734686.0,175552.0,28224.0,22238.0,32167.0,14123.0,2992.0,1.0,1.0,1,0.67134434,1,0.5470256,1
3.0,7.0,56.5,3.0,7.0,56.0,24.0,65.0,298084.0,359150.0,36459.0,3383.0,33777.0,10274.0,11147.0,4742.0,1.0,1.0,1,0.6829292,1,0.99759215,1
2.0,5.0,7.5,2.0,5.0,38.0,43.0,217.0,1235998.0,109934.0,84474.0,58040.0,199888.0,39208.0,45095.0,62638.0,1.0,1.0,1,0.48894715,1,0.50660276,1
9.0,0.0,58.5,9.0,0.0,57.0,61.0,133.0,301094.0,10469.0,17534.0,26093.0,9975.0,12271.0,20090.0,1538.0,0.0,1.0,1,0.6419556,1,0.6624706,1
9.0,0.0,7.0,9.0,0.0,53.0,51.0,23.0,183382.0,17513.0,5042.0,3120.0,3132.0,3203.0,11712.0,192.0,0.0,1.0,1,0.55951154,1,0.5005783,1
1.0,1.0,24.0,1.0,1.0,54.0,70.0,25.0,759365.0,144092.0,28779.0,41761.0,70338.0,9947.0,19223.0,3387.0,0.0,1.0,1,0.5892502,1,0.9992685,1
2.0,1.0,25.0,2.0,1.0,51.0,57.0,42.0,4516.0,13275.0,6048.0,30937.0,12945.0,4998.0,2338.0,3378.0,0.0,1.0,1,0.85966027,1,0.9998828,1
6.0,4.0,42.5,6.0,4.0,0.0,0.0,2047.0,280118.0,178337.0,2784.0,50993.0,38035.0,337404.0,246367.0,103879.0,0.0,1.0,1,0.7520383,1,0.9987774,1
3.0,8.0,59.0,3.0,8.0,57.0,38.0,134.0,139547.0,59730.0,16820.0,14702.0,8362.0,15697.0,12524.0,3469.0,1.0,1.0,1,0.67052853,1,0.9243518,1
6.0,4.0,31.0,6.0,4.0,0.0,0.0,2047.0,2359539.0,133150.0,159309.0,62862.0,76857.0,108524.0,200915.0,37474.0,0.0,1.0,1,0.758355,1,0.9997315,1
4.0,3.0,14.5,4.0,3.0,37.0,30.0,5.0,50446.0,12914.0,10830.0,5040.0,2142.0,3532.0,3912.0,3578.0,0.0,1.0,1,0.64666,1,0.87573266,1
5.0,1.0,44.5,5.0,1.0,48.0,41.0,137.0,735454.0,1610500.0,39231.0,78723.0,92892.0,181836.0,72581.0,7901.0,0.0,1.0,1,0.8195638,1,0.9936535,1
2.0,5.0,42.0,2.0,5.0,94.0,78.0,36.0,16687.0,16357.0,5037.0,10574.0,4041.0,15219.0,23027.0,8380.0,1.0,1.0,1,0.61030537,1,0.9961466,1
3.0,4.0,45.0,3.0,4.0,29.0,44.0,-305.0,1672425.0,194887.0,22224.0,31178.0,18731.0,7989.0,7363.0,2450.0,0.0,1.0,1,0.6686798,1,0.7125354,1
5.0,2.0,48.0,5.0,2.0,34.0,60.0,264.0,125092.0,267315.0,22378.0,5478.0,11026.0,6372.0,5141.0,660.0,0.0,1.0,1,0.8646823,1,0.9926262,1
2.0,1.0,45.5,2.0,1.0,66.0,87.0,61.0,11529.0,3520.0,3611.0,6011.0,4784.0,2840.0,3189.0,2817.0,0.0,1.0,1,0.29567194,0,0.9995657,1
8.0,5.0,9.5,8.0,5.0,57.0,50.0,42.0,1061650.0,39406.0,89008.0,33676.0,20178.0,38103.0,7587.0,6886.0,1.0,1.0,1,0.66399217,1,0.8928106,1
1.0,3.0,10.0,1.0,3.0,21.0,37.0,45.0,341035.0,37453.0,17920.0,6214.0,17941.0,7153.0,5829.0,1195.0,0.0,1.0,1,0.88084996,1,0.99961895,1
7.0,5.0,18.0,7.0,5.0,26.0,57.0,181.0,306465.0,91502.0,11457.0,18941.0,3065.0,9499.0,9906.0,4672.0,1.0,1.0,1,0.6499774,1,0.5615768,1
8.0,4.0,19.0,8.0,4.0,26.0,57.0,-21.0,2356075.0,871516.0,62360.0,77800.0,51212.0,61182.0,27285.0,14697.0,0.0,1.0,1,0.62610376,1,0.6371575,1
2.0,1.0,28.5,2.0,1.0,43.0,41.0,64.0,5042.0,14537.0,6608.0,8235.0,7984.0,4261.0,2178.0,2316.0,0.0,1.0,1,0.2688124,0,0.9955407,1
2.0,8.0,34.0,2.0,8.0,29.0,56.0,5.0,108292.0,10310.0,8738.0,3485.0,2997.0,5627.0,3230.0,2136.0,1.0,1.0,1,0.43432444,1,0.9981983,1
0.0,2.0,13.5,0.0,2.0,64.0,43.0,-18.0,451504.0,23250.0,24578.0,5742.0,21600.0,40009.0,27635.0,20450.0,0.0,1.0,1,0.64653605,1,0.7753555,1
1.0,3.0,20.5,1.0,3.0,17.0,50.0,-33.0,395748.0,59874.0,17813.0,12554.0,2169.0,8107.0,7226.0,594.0,0.0,1.0,1,0.6659336,1,0.9964985,1
4.0,8.0,9.5,4.0,8.0,47.0,77.0,20.0,110928.0,79841.0,31181.0,4534.0,4212.0,8539.0,2416.0,1311.0,1.0,1.0,1,0.4451215,1,0.99989957,1
8.0,5.0,38.0,8.0,5.0,16.0,14.0,75.0,23382.0,34561.0,1765.0,5446.0,4265.0,2110.0,860.0,1132.0,1.0,1.0,1,0.57989144,1,0.66286975,1
3.0,6.0,21.5,3.0,6.0,51.0,60.0,112.0,421541.0,158053.0,10954.0,10992.0,5792.0,7371.0,3640.0,1836.0,1.0,1.0,1,0.6579131,1,0.94838715,1
9.0,8.0,46.5,9.0,8.0,61.0,69.0,40.0,1656983.0,158358.0,69752.0,38962.0,24123.0,116791.0,45478.0,17403.0,1.0,1.0,1,0.63778895,1,0.9233481,1
9.0,4.0,24.0,9.0,4.0,48.0,74.0,-205.0,161086.0,3670.0,314.0,1869.0,908.0,1261.0,277.0,97.0,0.0,1.0,1,0.61871356,1,0.71506387,1
0.0,2.0,44.5,0.0,2.0,3.0,41.0,119.0,3958185.0,418117.0,14031.0,66291.0,73362.0,40369.0,48230.0,38203.0,0.0,1.0,1,0.61888224,1,0.9188106,1
1.0,3.0,35.5,1.0,3.0,23.0,70.0,1.0,1968020.0,183062.0,13866.0,31197.0,21914.0,15161.0,10525.0,1994.0,0.0,1.0,1,0.66377157,1,0.9010583,1
7.0,5.0,7.5,7.0,5.0,1.0,56.0,138.0,607721.0,114551.0,17426.0,31678.0,32677.0,17250.0,76914.0,18794.0,1.0,1.0,1,0.6234037,1,0.9812331,1
8.0,4.0,17.5,8.0,4.0,24.0,69.0,182.0,925901.0,1279172.0,269333.0,102052.0,79597.0,72429.0,29185.0,16934.0,0.0,1.0,1,0.6580082,1,0.8386154,1
7.0,7.0,44.0,7.0,7.0,35.0,29.0,105.0,2148779.0,144251.0,30223.0,27441.0,22240.0,45919.0,24343.0,35537.0,1.0,1.0,1,0.7562208,1,0.99785614,1
8.0,5.0,40.0,8.0,5.0,26.0,54.0,160.0,1188317.0,1126348.0,633801.0,118813.0,66217.0,54456.0,41558.0,19024.0,1.0,1.0,1,0.63948286,1,0.744908,1
3.0,6.0,38.0,3.0,6.0,41.0,37.0,11.0,601170.0,269241.0,35237.0,11731.0,5373.0,7988.0,6462.0,2401.0,1.0,1.0,1,0.65521604,1,0.93465227,1
3.0,4.0,16.5,3.0,4.0,14.0,48.0,-50.0,2036327.0,514629.0,177082.0,103433.0,43022.0,42343.0,46066.0,23137.0,0.0,1.0,1,0.65936476,1,0.9768372,1
4.0,8.0,6.0,4.0,8.0,38.0,60.0,-628.0,388349.0,312237.0,101157.0,8309.0,44600.0,32727.0,22571.0,9922.0,1.0,1.0,1,0.2910121,0,0.9999095,1
8.0,9.0,9.0,8.0,9.0,26.0,24.0,117.0,1629004.0,240354.0,26364.0,24204.0,38292.0,13837.0,8164.0,4609.0,1.0,1.0,1,0.700508,1,0.80000424,1
6.0,4.0,33.5,6.0,4.0,0.0,0.0,2047.0,1662984.0,69270.0,17033.0,66276.0,141243.0,214906.0,213015.0,137740.0,0.0,1.0,1,0.71520406,1,0.9986994,1
3.0,9.0,3.0,3.0,9.0,20.0,54.0,88.0,1030245.0,452625.0,95846.0,62383.0,44291.0,44092.0,16719.0,9237.0,1.0,1.0,1,0.65837955,1,0.9646442,1
4.0,7.0,47.0,4.0,7.0,37.0,57.0,37.0,21875.0,60296.0,20192.0,6772.0,28841.0,5989.0,10968.0,5388.0,1.0,1.0,1,0.42848215,1,0.91381097,1
6.0,8.0,26.0,6.0,8.0,0.0,0.0,1965.0,2716402.0,424629.0,22220.0,102568.0,84288.0,96689.0,56765.0,44779.0,1.0,1.0,1,0.9239382,1,0.9974762,1
6.0,4.0,9.5,6.0,4.0,0.0,0.0,-2048.0,132067.0,86800.0,11022.0,10108.0,14706.0,42739.0,25256.0,12292.0,0.0,1.0,1,0.5653867,1,0.88962156,1
6.0,3.0,10.0,6.0,3.0,0.0,0.0,658.0,95349.0,236884.0,62499.0,401153.0,101752.0,178419.0,76895.0,49942.0,0.0,1.0,1,0.7526192,1,0.99809235,1
0.0,8.0,9.0,0.0,8.0,48.0,63.0,6.0,1581014.0,349637.0,107542.0,17883.0,37600.0,36341.0,162176.0,31029.0,1.0,1.0,1,0.6265413,1,0.8633975,1
5.0,5.0,48.5,5.0,5.0,48.0,61.0,54.0,701890.0,48912.0,10997.0,1957.0,8482.0,4675.0,2213.0,1446.0,1.0,1.0,1,0.6342106,1,0.66468984,1
2.0,4.0,40.0,2.0,4.0,80.0,48.0,64.0,10563.0,9375.0,2199.0,18588.0,8357.0,17943.0,9084.0,5633.0,0.0,1.0,1,0.9390741,1,0.9974632,1
6.0,8.0,28.5,6.0,8.0,0.0,0.0,2047.0,624238.0,561708.0,110472.0,180258.0,19848.0,117294.0,81519.0,87417.0,1.0,1.0,1,0.7322592,1,0.99950075,1
2.0,8.0,41.5,2.0,8.0,57.0,23.0,86.0,2948.0,11449.0,2868.0,5079.0,10430.0,5859.0,6511.0,1892.0,1.0,1.0,1,0.77859354,1,0.99994665,1
9.0,8.0,47.0,9.0,8.0,64.0,75.0,-124.0,502532.0,94317.0,25667.0,5610.0,2744.0,12446.0,13124.0,2994.0,1.0,1.0,1,0.6588911,1,0.90930915,1
7.0,5.0,52.5,7.0,5.0,35.0,57.0,-183.0,1271133.0,789362.0,111778.0,39483.0,52124.0,63786.0,25845.0,22995.0,1.0,1.0,1,0.61235225,1,0.6938674,1
0.0,5.0,5.5,0.0,5.0,61.0,38.0,134.0,768411.0,326429.0,54791.0,65325.0,44792.0,93412.0,46497.0,61014.0,1.0,1.0,1,0.6143791,1,0.99131197,1
0.0,5.0,6.0,0.0,5.0,67.0,11.0,-90.0,604549.0,438316.0,28972.0,40590.0,33319.0,34524.0,53315.0,36905.0,1.0,1.0,1,0.59622526,1,0.9560118,1
7.0,5.0,7.0,7.0,5.0,1.0,38.0,67.0,1110708.0,554540.0,140166.0,98635.0,113404.0,29853.0,34590.0,24955.0,1.0,1.0,1,0.6366209,1,0.9299004,1
9.0,3.0,49.5,9.0,3.0,21.0,47.0,-456.0,380695.0,118782.0,20472.0,29606.0,5276.0,34750.0,13120.0,1527.0,0.0,1.0,1,0.653873,1,0.9813414,1
9.0,4.0,33.5,9.0,4.0,38.0,53.0,213.0,1180693.0,102911.0,27331.0,39200.0,5383.0,22516.0,19279.0,1692.0,0.0,1.0,1,0.6310874,1,0.7120552,1
3.0,8.0,38.0,3.0,8.0,57.0,80.0,240.0,167915.0,43583.0,57172.0,16119.0,5071.0,12919.0,3990.0,3065.0,1.0,1.0,1,0.6318085,1,0.4379412,1
6.0,0.0,36.0,6.0,0.0,0.0,0.0,1475.0,1110276.0,693414.0,29574.0,137265.0,92161.0,107192.0,74229.0,106316.0,0.0,1.0,1,0.5045562,1,0.9991933,1
6.0,4.0,53.5,6.0,4.0,0.0,0.0,-2048.0,804484.0,137457.0,25816.0,72991.0,42445.0,340346.0,482468.0,106637.0,0.0,1.0,1,0.64072794,1,0.99987036,1
6.0,4.0,68.5,6.0,4.0,0.0,0.0,2047.0,441240.0,230637.0,88882.0,18817.0,49367.0,642579.0,297077.0,77290.0,0.0,1.0,1,0.9197419,1,0.999822,1
3.0,6.0,14.5,3.0,6.0,53.0,53.0,-35.0,213795.0,61408.0,35876.0,26526.0,10093.0,8254.0,3313.0,2528.0,1.0,1.0,1,0.7928485,1,0.9996838,1
0.0,2.0,9.5,0.0,2.0,57.0,61.0,93.0,464677.0,309655.0,55752.0,27689.0,28579.0,71154.0,59606.0,22083.0,0.0,1.0,1,0.62660354,1,0.5305656,1
4.0,8.0,22.0,4.0,8.0,43.0,60.0,21.0,3773.0,7655.0,2745.0,12455.0,2292.0,3251.0,2134.0,2104.0,1.0,1.0,1,0.6047483,1,0.9979833,1
2.0,1.0,23.0,2.0,1.0,75.0,61.0,81.0,34968.0,17130.0,3171.0,8912.0,5596.0,7469.0,2748.0,2515.0,0.0,1.0,1,0.7787105,1,0.99974054,1
8.0,4.0,51.0,8.0,4.0,41.0,51.0,-227.0,307383.0,521625.0,26632.0,21627.0,10355.0,22591.0,5699.0,3011.0,0.0,1.0,1,0.8243866,1,0.4595484,1
5.0,2.0,29.5,5.0,2.0,56.0,30.0,-81.0,28769.0,20213.0,1701.0,806.0,3045.0,1765.0,456.0,189.0,0.0,1.0,1,0.6957463,1,0.9883048,1
3.0,7.0,7.0,3.0,7.0,41.0,53.0,54.0,21868.0,10055.0,16992.0,9579.0,19241.0,5311.0,21864.0,17980.0,1.0,1.0,1,0.41308448,1,0.6193806,1
2.0,1.0,3.0,2.0,1.0,54.0,74.0,75.0,16602.0,18387.0,12975.0,6035.0,4599.0,4952.0,2708.0,1301.0,0.0,1.0,1,0.33737782,0,0.99980336,1
7.0,3.0,24.0,7.0,3.0,1.0,35.0,-5.0,692961.0,181815.0,43579.0,15339.0,15096.0,14848.0,13771.0,4341.0,0.0,1.0,1,0.6355252,1,0.6507859,1
2.0,4.0,42.5,2.0,4.0,74.0,60.0,9.0,2352.0,23981.0,7357.0,8214.0,17810.0,12584.0,5794.0,12867.0,0.0,1.0,1,0.25177035,0,0.9797734,1
0.0,5.0,9.0,0.0,5.0,43.0,81.0,-85.0,1275943.0,200372.0,80639.0,116338.0,54700.0,61848.0,38409.0,30287.0,1.0,1.0,1,0.64530444,1,0.9660622,1
0.0,6.0,40.5,0.0,6.0,51.0,47.0,50.0,214315.0,179420.0,20731.0,15041.0,7322.0,26680.0,15246.0,4147.0,1.0,1.0,1,0.64906096,1,0.49844423,1
0.0,1.0,4.5,0.0,1.0,40.0,51.0,-68.0,242816.0,146001.0,50443.0,2625.0,9570.0,15659.0,12204.0,11630.0,0.0,1.0,1,0.65154475,1,0.9949877,1
4.0,6.0,3.0,4.0,6.0,53.0,64.0,227.0,1564541.0,56860.0,35668.0,103544.0,66729.0,73857.0,63339.0,28094.0,1.0,1.0,1,0.5911581,1,0.79356945,1
5.0,2.0,64.0,5.0,2.0,23.0,53.0,-40.0,657981.0,221591.0,7062.0,44650.0,25672.0,10503.0,22867.0,3773.0,0.0,1.0,1,0.6057039,1,0.9725057,1
4.0,1.0,29.5,4.0,1.0,23.0,30.0,13.0,1106161.0,77888.0,58314.0,22809.0,21275.0,20384.0,9405.0,17112.0,0.0,1.0,1,0.462774,1,0.9356156,1
1.0,4.0,60.5,1.0,4.0,37.0,100.0,7.0,793738.0,38833.0,18519.0,32910.0,4128.0,5307.0,7295.0,3980.0,0.0,1.0,1,0.48413405,1,0.9988624,1
2.0,5.0,20.0,2.0,5.0,83.0,90.0,-10.0,7788.0,15228.0,9015.0,8247.0,4530.0,8963.0,4789.0,2017.0,1.0,1.0,1,0.4015572,1,0.6394194,1
5.0,5.0,54.5,5.0,5.0,40.0,54.0,312.0,308206.0,56936.0,16586.0,9053.0,10824.0,5626.0,2434.0,2320.0,1.0,1.0,1,0.711301,1,0.9768564,1
6.0,8.0,13.5,6.0,8.0,0.0,0.0,-2048.0,680420.0,545089.0,103195.0,158522.0,21232.0,74650.0,47695.0,74348.0,1.0,1.0,1,0.81193584,1,0.99981356,1
6.0,6.0,34.5,6.0,6.0,0.0,0.0,2047.0,1230356.0,1351309.0,52671.0,82010.0,127132.0,154777.0,70990.0,65350.0,1.0,1.0,1,0.71522564,1,0.9992886,1
1.0,4.0,17.5,1.0,4.0,38.0,90.0,41.0,525575.0,145490.0,81650.0,15764.0,26116.0,18409.0,3672.0,3581.0,0.0,1.0,1,0.47711688,1,0.99167144,1
5.0,3.0,17.0,5.0,3.0,37.0,51.0,65.0,814445.0,448863.0,49735.0,11773.0,14414.0,29613.0,12822.0,3859.0,0.0,1.0,1,0.7395829,1,0.9983414,1
5.0,3.0,23.5,5.0,3.0,21.0,67.0,135.0,1427794.0,307601.0,7588.0,42277.0,18173.0,8728.0,5425.0,8938.0,0.0,1.0,1,0.6770912,1,0.9316575,1
1.0,2.0,43.5,1.0,2.0,43.0,78.0,125.0,23867.0,28440.0,10206.0,5523.0,11270.0,6888.0,3655.0,2769.0,0.0,1.0,1,0.5519622,1,0.98543376,1
4.0,1.0,2.5,4.0,1.0,23.0,66.0,-108.0,995218.0,74285.0,20855.0,60595.0,43287.0,13449.0,17474.0,14368.0,0.0,1.0,1,0.657926,1,0.7662728,1
5.0,1.0,44.0,5.0,1.0,40.0,61.0,-12.0,379965.0,51819.0,6497.0,5504.0,6500.0,3884.0,1854.0,676.0,0.0,1.0,1,0.82074285,1,0.9869738,1
4.0,1.0,57.5,4.0,1.0,60.0,27.0,-6.0,435225.0,17016.0,8107.0,4008.0,6398.0,5821.0,6069.0,4204.0,0.0,1.0,1,0.59794253,1,0.9998829,1
9.0,8.0,5.5,9.0,8.0,56.0,56.0,39.0,1031473.0,208079.0,6209.0,8297.0,19003.0,14556.0,40225.0,5983.0,1.0,1.0,1,0.6481981,1,0.9054936,1
3.0,8.0,62.0,3.0,8.0,70.0,48.0,43.0,211315.0,77255.0,16348.0,26012.0,24392.0,13118.0,11519.0,6020.0,1.0,1.0,1,0.5608548,1,0.9991878,1
5.0,8.0,21.5,5.0,8.0,34.0,38.0,101.0,129560.0,66252.0,4272.0,9965.0,6371.0,7816.0,1156.0,617.0,1.0,1.0,1,0.6621863,1,0.8725879,1
3.0,9.0,29.5,3.0,9.0,27.0,61.0,-69.0,93565.0,91274.0,30224.0,21437.0,5654.0,5017.0,4885.0,1659.0,1.0,1.0,1,0.6043775,1,0.994945,1
7.0,1.0,31.0,7.0,1.0,74.0,50.0,41.0,37860.0,32797.0,17229.0,7084.0,10065.0,34440.0,40187.0,17009.0,0.0,1.0,1,0.25086313,0,0.9999094,1
8.0,4.0,56.0,8.0,4.0,50.0,47.0,154.0,458562.0,173510.0,28369.0,26425.0,10121.0,13427.0,5468.0,3273.0,0.0,1.0,1,0.70435184,1,0.7691842,1
5.0,1.0,57.5,5.0,1.0,27.0,35.0,97.0,704776.0,244448.0,28353.0,22900.0,38890.0,21061.0,8739.0,1524.0,0.0,1.0,1,0.6463302,1,0.6578231,1
6.0,4.0,16.0,6.0,4.0,0.0,0.0,-2048.0,3009985.0,1719578.0,673206.0,220067.0,199490.0,569031.0,436184.0,116769.0,0.0,1.0,1,0.9032187,1,0.99991393,1
9.0,5.0,27.5,9.0,5.0,75.0,16.0,-151.0,1194272.0,42314.0,19622.0,2786.0,8177.0,29316.0,25707.0,3677.0,1.0,1.0,1,0.657185,1,0.96923006,1
8.0,9.0,20.5,8.0,9.0,34.0,51.0,28.0,2362080.0,63080.0,89336.0,13348.0,26518.0,25139.0,6769.0,7434.0,1.0,1.0,1,0.6877699,1,0.9369847,1
4.0,3.0,25.0,4.0,3.0,70.0,27.0,24.0,2220.0,7165.0,4419.0,4792.0,7674.0,28384.0,16400.0,12564.0,0.0,1.0,1,0.9820769,1,0.9999825,1
4.0,6.0,10.0,4.0,6.0,48.0,56.0,21.0,730281.0,37072.0,4706.0,17190.0,53121.0,15810.0,14512.0,7089.0,1.0,1.0,1,0.43972373,1,0.6220583,1
6.0,8.0,40.5,6.0,8.0,0.0,0.0,1528.0,43228.0,54678.0,9753.0,5877.0,4891.0,4802.0,2640.0,6570.0,1.0,1.0,1,0.8130262,1,0.8275673,1
6.0,0.0,32.0,6.0,0.0,0.0,0.0,-525.0,692868.0,338882.0,20272.0,157886.0,32985.0,111097.0,40844.0,116053.0,0.0,1.0,1,0.61908096,1,0.99724907,1
4.0,3.0,51.5,4.0,3.0,27.0,27.0,-83.0,292869.0,165719.0,26607.0,9031.0,12846.0,4223.0,2227.0,3303.0,0.0,1.0,1,0.66459996,1,0.6931725,1
4.0,7.0,58.5,4.0,7.0,21.0,53.0,38.0,54541.0,8997.0,6443.0,13574.0,5434.0,3430.0,3154.0,2348.0,1.0,1.0,1,0.48565555,1,0.9758184,1
2.0,4.0,31.5,2.0,4.0,75.0,54.0,67.0,14231.0,10101.0,6250.0,8997.0,30337.0,22574.0,15483.0,5042.0,0.0,1.0,1,0.95408946,1,0.9998759,1
8.0,9.0,19.0,8.0,9.0,41.0,40.0,19.0,637753.0,134449.0,70624.0,15194.0,23700.0,23409.0,19713.0,8014.0,1.0,1.0,1,0.67303395,1,0.9725352,1
7.0,4.0,35.0,7.0,4.0,30.0,30.0,19.0,241820.0,278613.0,24833.0,29450.0,54884.0,31741.0,42743.0,46492.0,0.0,1.0,1,0.67511773,1,0.9616604,1
7.0,4.0,56.0,7.0,4.0,94.0,44.0,-19.0,9281.0,19269.0,11030.0,8967.0,14425.0,20809.0,18413.0,18942.0,0.0,1.0,1,0.45387843,1,0.9743105,1
4.0,3.0,21.5,4.0,3.0,83.0,27.0,28.0,3150.0,7361.0,1931.0,1400.0,13425.0,13011.0,7807.0,9661.0,0.0,1.0,1,0.6078214,1,0.9988469,1
2.0,7.0,28.0,2.0,7.0,14.0,48.0,89.0,43958.0,25776.0,4437.0,17402.0,9522.0,16117.0,4968.0,8085.0,1.0,1.0,1,0.25979954,0,0.99985194,1
6.0,8.0,41.5,6.0,8.0,0.0,0.0,2047.0,1232349.0,307247.0,191248.0,177270.0,85496.0,204268.0,58770.0,123500.0,1.0,1.0,1,0.8655533,1,0.99933815,1
3.0,4.0,32.0,3.0,4.0,4.0,47.0,-3.0,1148425.0,692686.0,272613.0,77291.0,114662.0,32212.0,30578.0,6961.0,0.0,1.0,1,0.6620194,1,0.97627515,1
7.0,0.0,43.5,7.0,0.0,78.0,43.0,77.0,3086.0,8624.0,3100.0,10382.0,18925.0,28996.0,35197.0,13667.0,0.0,1.0,1,0.96405274,1,0.99903446,1
6.0,3.0,41.0,6.0,3.0,0.0,0.0,-1668.0,37252.0,156170.0,7431.0,6092.0,4706.0,4828.0,1852.0,1674.0,0.0,1.0,1,0.9073515,1,0.99971884,1
7.0,1.0,68.5,7.0,1.0,17.0,53.0,-77.0,279276.0,149160.0,14061.0,24409.0,20333.0,11062.0,44874.0,22473.0,0.0,1.0,1,0.62961656,1,0.566035,1
4.0,6.0,23.0,4.0,6.0,41.0,50.0,20.0,1173145.0,77263.0,6637.0,22861.0,10977.0,17595.0,12395.0,8025.0,1.0,1.0,1,0.64258224,1,0.9743122,1
7.0,3.0,29.0,7.0,3.0,30.0,48.0,-1.0,1077957.0,58031.0,31075.0,15399.0,37153.0,23901.0,34600.0,13538.0,0.0,1.0,1,0.6934092,1,0.9970334,1
3.0,6.0,45.5,3.0,6.0,57.0,44.0,-24.0,725291.0,124290.0,41113.0,9027.0,25088.0,10903.0,4934.0,5627.0,1.0,1.0,1,0.64011264,1,0.6348745,1
8.0,4.0,23.0,8.0,4.0,56.0,70.0,-74.0,1150759.0,173728.0,22398.0,56980.0,13168.0,29238.0,9473.0,3390.0,0.0,1.0,1,0.89081985,1,0.99988836,1
8.0,4.0,36.5,8.0,4.0,10.0,47.0,154.0,667017.0,163477.0,17323.0,43385.0,27024.0,6631.0,4425.0,2861.0,0.0,1.0,1,0.67047364,1,0.8141594,1
0.0,2.0,57.0,0.0,2.0,43.0,37.0,119.0,544260.0,163218.0,23952.0,19120.0,4693.0,45154.0,142868.0,27578.0,0.0,1.0,1,0.57247365,1,0.91125274,1
5.0,2.0,4.5,5.0,2.0,78.0,87.0,-139.0,2550787.0,398522.0,172499.0,169520.0,94304.0,143420.0,93746.0,14007.0,0.0,1.0,1,0.6811139,1,0.99593693,1
3.0,7.0,30.0,3.0,7.0,35.0,44.0,-136.0,1174934.0,1286184.0,90783.0,61659.0,170191.0,24642.0,10610.0,12699.0,1.0,1.0,1,0.658525,1,0.824883,1
6.0,6.0,45.0,6.0,6.0,0.0,0.0,352.0,37679.0,69634.0,1688.0,11552.0,4871.0,4465.0,2808.0,3331.0,1.0,1.0,1,0.8830819,1,0.9999721,1
5.0,2.0,55.5,5.0,2.0,53.0,87.0,13.0,1643541.0,265335.0,150150.0,41880.0,24000.0,28543.0,8725.0,5454.0,0.0,1.0,1,0.62426883,1,0.998966,1
5.0,3.0,39.0,5.0,3.0,56.0,54.0,-41.0,2346460.0,489516.0,11240.0,64530.0,36239.0,19896.0,20662.0,13443.0,0.0,1.0,1,0.6527952,1,0.65781164,1
4.0,2.0,39.0,4.0,2.0,14.0,14.0,-9.0,1487080.0,570382.0,24255.0,24178.0,13785.0,24232.0,42939.0,30133.0,0.0,1.0,1,0.68762386,1,0.63870347,1
9.0,5.0,28.0,9.0,5.0,75.0,34.0,71.0,1465684.0,673570.0,252801.0,12995.0,41692.0,79173.0,125783.0,17516.0,1.0,1.0,1,0.6563621,1,0.9588123,1
2.0,1.0,53.0,2.0,1.0,54.0,74.0,10.0,24946.0,15330.0,19524.0,6057.0,4246.0,6053.0,3222.0,3024.0,0.0,1.0,1,0.234046,0,0.9763789,1
8.0,5.0,57.5,8.0,5.0,41.0,16.0,-11.0,946705.0,234053.0,44548.0,10714.0,24639.0,13111.0,15941.0,8968.0,1.0,1.0,1,0.65613383,1,0.8016669,1
3.0,8.0,57.0,3.0,8.0,38.0,63.0,130.0,213883.0,116632.0,23425.0,13081.0,11172.0,10112.0,4775.0,6078.0,1.0,1.0,1,0.61983794,1,0.993986,1
9.0,4.0,9.0,9.0,4.0,75.0,41.0,-370.0,499501.0,5718.0,5700.0,5721.0,3403.0,8185.0,9823.0,811.0,0.0,1.0,1,0.6351997,1,0.75187474,1
1.0,3.0,48.5,1.0,3.0,1.0,29.0,-57.0,952260.0,212862.0,50884.0,22881.0,48513.0,14918.0,3500.0,1722.0,0.0,1.0,1,0.6617664,1,0.8457782,1
2.0,1.0,22.5,2.0,1.0,67.0,78.0,66.0,9298.0,7050.0,10137.0,2163.0,4738.0,6785.0,1451.0,3068.0,0.0,1.0,1,0.64976066,1,0.9997569,1
7.0,1.0,58.5,7.0,1.0,56.0,53.0,-33.0,541910.0,155136.0,46971.0,23322.0,26589.0,45800.0,52674.0,22121.0,0.0,1.0,1,0.6248928,1,0.7076605,1
